StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Male,Q3_Browser,Q3_Version,Q3_Operating System,Q3_Resolution,Household_Income,English_as_primary,Primary_Language_Non_English,Other_Language_Spoken,Other_Language_Spoken(non_english_primary),Drink_Frequency,Cab_Preference,Purchase_Frequency,Guess_the_Cost,Comment,Purchase_50,Purchase_35,Purchase_20,Milk_Cost,MTurkCode,Track,US_Origin,French_Purchasing_Page,German_Purchasing_Page,Long_Description
8/1/2018 6:01,8/1/2018 6:03,0,198.96.95.178,100,140,1,8/1/2018 6:03,R_1py4lCOJZ0M57Nc,,,,,32.81480408,-96.87049866,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,6,1,,3,,2,1,2,39,Well regarded in the business. Award winning. Worth the price. ,1,1,1,,12977100,French_English_short,0,0,0,0
8/1/2018 5:59,8/1/2018 6:04,0,49.205.153.188,100,258,1,8/1/2018 6:04,R_1MQCuaX1P07UkUx,,,,,10.99249268,76.96139526,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,7,1,,3,,5,,5,17.95,i dont have any idea about wine..,0,1,1,,49960160,English_English_short,1,0,0,0
8/1/2018 6:04,8/1/2018 6:06,0,157.48.52.229,100,99,1,8/1/2018 6:06,R_2wvgHQExh5xNLao,,,,,17.37530518,78.47439575,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,3,,2,1,3,50,it is very attractive,1,1,1,,27843031,English_French_long,1,1,0,1
8/1/2018 6:02,8/1/2018 6:06,0,68.129.190.17,100,219,1,8/1/2018 6:06,R_12Lo3NY0IoWXiuN,,,,,40.74000549,-73.93609619,anonymous,EN,2,Firefox,61,Macintosh,2560x1440,4,1,,3,,3,1,3,15,It sounds good. I go by the wine score of 92 out of 100,0,1,1,,72689662,English_English_long,1,0,0,1
8/1/2018 6:04,8/1/2018 6:06,0,196.16.108.101,100,163,1,8/1/2018 6:06,R_Q9XwJ25PCQhFOhP,,,,,34.05439758,-118.2440033,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1360x768,4,1,,3,,2,1,2,25,"Ya its look so good with the aromatics of mocha and blue fruits,plums and Cherry spice. Fresh.",1,1,1,,50309469,French_English_long,0,0,0,1
8/1/2018 6:06,8/1/2018 6:07,0,204.85.209.207,100,80,1,8/1/2018 6:07,R_3Le98KW1n84YY3q,,,,,35.94659424,-78.79769897,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.3,1366x768,5,1,,3,,4,1,4,30,It looks like a decent wine.  It looks lime it will be smooth and classy.,1,1,1,,49307645,French_French_short,0,1,0,0
8/1/2018 6:08,8/1/2018 6:11,0,47.39.130.246,100,158,1,8/1/2018 6:11,R_oZwnXveCSZRlnqN,,,,,32.46560669,-84.95300293,anonymous,EN,2,Edge,17.17134,Windows NT 10.0,1536x864,3,1,,3,,4,2,4,40,Labeling seems a little plain,0,1,1,,12812629,French_German_long,0,0,1,1
8/1/2018 6:06,8/1/2018 6:11,0,138.128.60.73,100,330,1,8/1/2018 6:11,R_3njbcgxF9X3CctW,,,,,42.88639832,-78.87809753,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,4,1,,3,,4,1,4,1000,VERY TASTE,1,1,1,,21263565,French_French_long,0,1,0,1
8/1/2018 6:11,8/1/2018 6:13,0,73.236.60.164,100,156,1,8/1/2018 6:13,R_1dslyDF3chzlAVm,,,,,41.05859375,-80.33480072,anonymous,EN,2,Chrome,66.0.3359.158,CrOS x86_64 10452.85.0,1366x768,6,1,,3,,3,2,3,25,probably decent flavor,0,0,1,,69666160,French_German_short,0,0,1,0
8/1/2018 6:21,8/1/2018 6:22,0,199.34.4.20,100,65,1,8/1/2018 6:22,R_3DhJRUesdfyYH4N,,,,,36.16589355,-86.78440094,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1440x900,4,1,,3,,3,2,3,25,Looks like a fancy great tasting wine,0,0,1,,33124194,English_German_long,1,0,1,1
8/1/2018 6:22,8/1/2018 6:24,0,157.50.66.186,100,82,1,8/1/2018 6:24,R_2a93fGGvp865nza,,,,,13.08329773,80.28329468,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,2,1,,1,,2,1,2,50,yes i use i feel good,1,1,1,,93818193,English_English_short,1,0,0,0
8/1/2018 6:23,8/1/2018 6:26,0,45.116.114.65,100,162,1,8/1/2018 6:26,R_2VDfzu8I6Nr8rJ8,,,,,9.449996948,77.81671143,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1024x768,4,1,,3,,3,1,3,3,HEALTH,0,0,1,,56906985,English_French_short,1,1,0,0
8/1/2018 6:28,8/1/2018 6:29,0,47.196.29.172,100,77,1,8/1/2018 6:29,R_3O30wq03QwBfCAn,,,,,27.86610413,-82.32649994,anonymous,EN,1,Safari,10.1.2,Macintosh,1440x900,4,1,,3,,1,1,2,18.99,Seems like a good wine to try,1,1,1,,84906032,French_English_short,0,0,0,0
8/1/2018 6:28,8/1/2018 6:31,0,90.253.33.130,100,142,1,8/1/2018 6:31,R_ZHUWxwsPCZW5LfH,,,,,51.49639893,-0.122406006,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,1,1,,3,,2,1,2,9.99,"It looks like a simple, classy label and the 2010 date would increase the price slightly above a budget bottle in my opinion, but there is nothing about the label that would make it seem like an expensive bottle.  Cheap to mid-range.",0,0,0,,6715921,English_English_short,1,0,0,0
8/1/2018 6:30,8/1/2018 6:31,0,117.196.249.155,100,76,1,8/1/2018 6:31,R_2xV0DjZMwxsgXd9,,,,,13.08329773,80.28329468,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.3,1366x768,2,1,,3,,2,1,3,100,good,1,1,1,,23746567,English_German_short,1,0,1,0
8/1/2018 6:31,8/1/2018 6:32,0,155.178.180.11,100,62,1,8/1/2018 6:32,R_1CluMo35jv8aJaM,,,,,38.793396,-77.27159882,anonymous,EN,1,Chrome,67.0.3396.87,Windows NT 6.1,1280x1024,6,1,,3,,2,1,2,22,Looks like a good wine that I would like to try.,0,0,1,,45774195,English_French_long,1,1,0,1
8/1/2018 6:31,8/1/2018 6:37,0,117.204.48.20,100,353,1,8/1/2018 6:37,R_3j7mUAQTENLrQf7,,,,,13.6499939,79.41668701,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.3,1366x768,2,1,,3,,3,1,3,4.99,probably the most famous red wine grape variety on Earth.,1,1,1,,50265799,English_English_long,1,0,0,1
8/1/2018 6:38,8/1/2018 6:39,0,142.59.77.132,100,90,1,8/1/2018 6:39,R_1EbaHLgYU0uq4Cg,,,,,51.08230591,-113.9578018,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,2,1,,3,,2,1,3,45,It taste amazing!,1,1,1,,75562761,French_English_short,0,0,0,0
8/1/2018 6:40,8/1/2018 6:41,0,81.145.195.132,100,86,1,8/1/2018 6:41,R_ufDbmMBS9BVGg13,,,,,51.51420593,-0.093093872,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1920x1080,4,1,,3,,2,1,2,10.99,"Mid range bottle 

Confusing English branding with a French product",0,0,1,,74319362,French_French_long,0,1,0,1
8/1/2018 6:45,8/1/2018 6:49,0,117.221.143.54,100,186,1,8/1/2018 6:49,R_pDD5QkT4JyG2G4N,,,,,11.3500061,77.73330688,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,3,1,,1,,2,1,3,50,quality,1,1,1,,30142517,English_French_short,1,1,0,0
8/1/2018 6:52,8/1/2018 6:54,0,24.127.221.7,100,122,1,8/1/2018 6:54,R_etjtG6iF6PgmWat,,,,,42.21270752,-84.39569855,anonymous,EN,2,Safari,11.1.2,Macintosh,1440x900,5,1,,3,,5,,4,15.82,It looks packaged very well. The colors look nice on it. Looks very fancy and something I might just use for decoration,0,0,1,,90562711,French_French_short,0,1,0,0
8/1/2018 6:50,8/1/2018 6:55,0,45.116.229.6,100,272,1,8/1/2018 6:55,R_1N5nzrrG51azZDZ,,,,,8.506896973,76.95690918,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,1,2,Malayalam,,1,4,2,4,20,Seems good!,0,1,1,,34692860,English_German_long,1,0,1,1
8/1/2018 6:54,8/1/2018 6:58,0,59.92.106.182,100,227,1,8/1/2018 6:58,R_DUeVzxTQ7WXH7Xz,,,,,10.80499268,78.68560791,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1280x720,2,2,TAMIL,,1,2,1,2,19,Bright and acidic with citrus aromas,0,0,1,,24920557,French_German_short,0,0,1,0
8/1/2018 6:53,8/1/2018 6:58,0,2.38.69.35,100,292,1,8/1/2018 6:58,R_2cvBdTqjq3y3pxw,,,,,42.89750671,13.79350281,anonymous,EN,2,Edge,14.14393,Windows NT 10.0,1093x615,1,2,Italian,,1,1,1,2,9,"It gives me a daily routine wine for lunch or dinner at home. In particular the label appears anonymous, it doesn't catch one eye interest",0,0,0,,12128375,French_German_long,0,0,1,1
8/1/2018 7:00,8/1/2018 7:01,0,168.39.155.31,100,108,1,8/1/2018 7:01,R_3iRvf81KisSfy1h,,,,,30.17599487,-97.73729706,anonymous,EN,2,Edge,14.14393,Windows NT 10.0,1920x1080,4,1,,3,,1,1,2,19.99,"I'm not sure about the font used on the label, but the reviews and other information make it seem like a higher mid-level wine",0,0,1,,45508022,French_German_short,0,0,1,0
8/1/2018 6:58,8/1/2018 7:03,0,75.187.87.55,100,295,1,8/1/2018 7:03,R_31NUSXBGcjCJw6a,,,,,40.11830139,-83.78340149,anonymous,EN,1,Edge,17.17134,Windows NT 10.0,1120x700,3,1,,3,,5,,4,100,Based on the design alone it seems like it would be a high quality wine.,1,1,1,,45458769,French_French_long,0,1,0,1
8/1/2018 7:04,8/1/2018 7:05,0,72.90.162.229,100,102,1,8/1/2018 7:05,R_11beTMKr0yxwpTZ,,,,,40.42419434,-74.5522995,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,6,1,,3,,3,2,4,17.99,those flavors don't appeal to me.  ,0,0,0,,52275924,English_English_long,1,0,0,1
8/1/2018 7:06,8/1/2018 7:07,0,199.218.242.15,100,54,1,8/1/2018 7:07,R_2wKU3k4N2hA5EY2,,,,,40.01550293,-82.91770172,anonymous,EN,1,Firefox,47,Windows NT 6.1,1152x720,4,1,,3,,4,1,4,22,It looks pretty average,0,0,0,,69479965,French_French_short,0,1,0,0
8/1/2018 7:05,8/1/2018 7:08,0,49.206.125.61,100,220,1,8/1/2018 7:08,R_2wgKKPoKgKU1CUO,,,,,13.08329773,80.28329468,anonymous,EN,1,Chrome,68.0.3440.75,Windows NT 6.1,1366x768,3,1,,3,,3,2,4,78,the wine seems to be a branded one. ,1,1,1,,57081961,English_German_long,1,0,1,1
8/1/2018 7:08,8/1/2018 7:08,0,184.74.46.178,100,48,1,8/1/2018 7:08,R_2aESOrDal3ZHELr,,,,,43.10169983,-78.94989777,anonymous,EN,1,Chrome,67.0.3396.99,Macintosh,1440x900,4,1,,2,,4,2,4,10,Meh,0,0,0,,82972191,English_French_long,1,1,0,1
8/1/2018 7:09,8/1/2018 7:10,0,213.143.49.56,100,100,1,8/1/2018 7:10,R_DJiklbj90o0qwSt,,,,,41.39840698,2.174102783,anonymous,EN,2,Chrome,66.0.3359.158,Android 7.0,412x732,4,2,Spanish,,"1,2",2,1,2,13,I like the bottle style and the red colour.,0,0,0,,11273375,English_French_short,1,1,0,0
8/1/2018 7:09,8/1/2018 7:11,0,27.97.160.101,100,67,1,8/1/2018 7:11,R_1FKuePPVGMpa2Nt,,,,,9.983306885,76.28329468,anonymous,EN,1,Firefox,61,Windows NT 6.3,1366x768,2,1,,3,,2,1,2,45,good taste,1,1,1,,15610385,French_English_long,0,0,0,1
8/1/2018 7:18,8/1/2018 7:20,0,66.87.129.151,100,151,1,8/1/2018 7:20,R_XXsMcyrh3l64OA1,,,,,37.61410522,-77.44200134,anonymous,EN,2,Chrome iPhone,68.0.3440.70,iPhone,414x736,2,1,,3,,3,1,3,40,I have a positive impression. It has many reviews and got a really good score. ,1,1,1,,25016506,French_English_short,0,0,0,0
8/1/2018 7:18,8/1/2018 7:20,0,61.246.57.2,100,151,1,8/1/2018 7:20,R_1LALcivtfU2geQw,,,,,18.53329468,73.86669922,anonymous,EN,1,MSIE,11,Windows NT 6.1,1366x768,2,1,,3,,3,1,3,25,Lookwise it looks good and it seems it gives a same pleasure which Cabernet Sauvignon give,0,1,1,,94036583,English_English_short,1,0,0,0
8/1/2018 7:19,8/1/2018 7:21,0,216.66.74.22,100,75,1,8/1/2018 7:21,R_2tbAJnsFrcgy4bz,,,,,31.62860107,-97.09889984,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,4,1,,3,,3,1,3,20,It seems to be a very good wine. It has high reviews. I also like the taste of the wine.,1,1,1,,94498558,English_German_long,1,0,1,1
8/1/2018 7:20,8/1/2018 7:21,0,24.163.38.55,100,89,1,8/1/2018 7:21,R_3p2RpdMnTLyKi2t,,,,,35.54460144,-78.8309021,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,3,,1,1,2,18,"It looks like a pretty decent wine, the 92 rating speaks well of it",0,1,1,,49427265,English_German_short,1,0,1,0
8/1/2018 7:19,8/1/2018 7:22,0,159.89.116.254,100,200,1,8/1/2018 7:22,R_3dFEd5kWVTHGRtJ,,,,,43.66549683,-79.42040253,anonymous,EN,1,Chrome,68.0.3440.84,Windows NT 10.0,1920x1080,5,1,,1,,2,1,2,18,"Common-looking label, not enough information to judge quality.",0,0,1,,33137149,English_English_short,1,0,0,0
8/1/2018 7:24,8/1/2018 7:25,0,98.117.60.90,100,39,1,8/1/2018 7:25,R_2wBJJMKbOgbrbwR,,,,,39.38920593,-76.49199677,anonymous,EN,2,Edge,17.17134,Windows NT 10.0,1920x1080,1,1,,3,,2,2,2,100,it looks good and unique,1,1,1,,20649957,French_French_long,0,1,0,1
8/1/2018 7:23,8/1/2018 7:25,0,174.117.126.162,100,96,1,8/1/2018 7:25,R_ApS71HOlrLln0Pf,,,,,43.44430542,-80.4890976,anonymous,EN,2,Firefox,61,Macintosh,1440x900,6,1,,3,,2,1,2,19,"Slightly higher end but not a wine for keeping, a wine for drinking with dinner. Not plonk. ",0,0,1,,69756152,English_French_short,1,1,0,0
8/1/2018 7:34,8/1/2018 7:36,0,61.2.117.96,100,111,1,8/1/2018 7:36,R_3FR66GGfeGeFuQt,,,,,8.193893433,77.43139648,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,1,,2,1,2,55,IT WAS VERY SMOOTH TO THE SKIN AND FACE AND ATTRACTIVE COLORS ON THE WINE THEN RELAX AND TASTE ON THE EVENING PARTY TIME,0,0,0,,12879510,French_English_long,0,0,0,1
8/1/2018 7:37,8/1/2018 7:39,0,202.168.157.106,100,146,1,8/1/2018 7:39,R_1It1SqlDWiJLS49,,,,,13.08329773,80.28329468,anonymous,EN,1,Firefox,56,Windows NT 6.1,1366x768,2,1,,3,,1,1,1,100,Taste and health,1,1,1,,49166877,French_English_short,0,0,0,0
8/1/2018 7:38,8/1/2018 7:41,0,117.241.215.8,100,185,1,8/1/2018 7:41,R_3DcGHtT6nPU84xG,,,,,8.193893433,77.43139648,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,1,,1,1,1,55,it was good health for skin then very smooth to the face and also attractive colors on the wine then be relax and evening party time can i drink it always,0,0,0,,87288819,French_German_short,0,0,1,0
8/1/2018 7:39,8/1/2018 7:42,0,223.230.40.198,100,187,1,8/1/2018 7:42,R_3EGx5QzgDAuRJ5Q,,,,,17.37530518,78.47439575,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,4,1,,3,,2,1,3,250,It may taste good since it got the top wine of the year.,1,1,1,,62528857,French_French_short,0,1,0,0
8/1/2018 7:46,8/1/2018 7:48,0,37.230.21.212,100,128,1,8/1/2018 7:48,R_1duirBJglpxjwuN,,,,,49.2855072,6.887207031,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1536x864,2,2,German,,"1,3",2,1,3,10,sounds like a wine that I would enjoy,0,0,0,,87480080,English_French_long,1,1,0,1
8/1/2018 7:47,8/1/2018 7:49,0,190.124.31.71,100,100,1,8/1/2018 7:49,R_sipTieyUWLSezKx,,,,,9.983306885,-72.03330231,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1280x1024,5,1,,3,,2,1,2,2000,good,1,1,1,,69173875,English_English_long,1,0,0,1
8/1/2018 7:55,8/1/2018 7:56,0,210.212.253.227,100,91,1,8/1/2018 7:56,R_1MSfyikY3KmFfcV,,,,,8.783294678,78.13330078,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1024x768,1,2,Tamil,,1,5,,3,150,the wonderful one,1,1,1,,86591662,French_German_long,0,0,1,1
8/1/2018 7:56,8/1/2018 7:58,0,157.50.51.13,100,108,1,8/1/2018 7:58,R_1PRlqVVC9wHqmpw,,,,,13.08329773,80.28329468,anonymous,EN,1,Firefox,59,Windows NT 6.1,1366x768,1,1,,3,,3,1,4,15,hope it have very good taste and smell,0,1,1,,44860800,French_English_short,0,0,0,0
8/1/2018 7:56,8/1/2018 7:59,0,99.77.78.201,100,176,1,8/1/2018 7:59,R_9YVp2dXP12tgPUR,,,,,28.83009338,-81.36180115,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1600x900,3,1,,3,,3,2,3,18,"My guess is that this is a fairly popular (given its star rating), and highly rated (92/100) wine.  I appreciate the flavor description is provided via translation.  Otherwise it appears to be a standard bottle of wine.",0,0,1,,60274223,English_German_long,1,0,1,1
8/1/2018 7:59,8/1/2018 8:00,0,100.15.171.54,100,85,1,8/1/2018 8:00,R_3e4zCcj3Is29uTc,,,,,38.96899414,-76.85369873,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,5,1,,3,,3,2,4,30,It looks like it is expensive ,0,1,1,,888780,English_French_short,1,1,0,0
8/1/2018 8:00,8/1/2018 8:01,0,65.94.147.201,100,104,1,8/1/2018 8:01,R_1Qyz4wbLVYvFt9A,,,,,45.23069763,-74.32700348,anonymous,EN,2,Chrome,67.0.3396.99,Macintosh,1280x800,5,2,French,,"1,2",2,1,2,20,Nice looking bottle with a modern design.,0,0,1,,34136992,French_English_long,0,0,0,1
8/1/2018 8:02,8/1/2018 8:03,0,73.117.20.6,100,55,1,8/1/2018 8:03,R_2taokQ0ohNm4Gr4,,,,,40.27130127,-80.17019653,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1920x1080,4,1,,3,,2,1,3,25,It seems relatively nice.,0,1,1,,12442887,English_German_short,1,0,1,0
8/1/2018 8:01,8/1/2018 8:04,0,117.194.149.85,100,173,1,8/1/2018 8:04,R_3qCHPLhRI8c9Tcb,,,,,9.983306885,76.28329468,anonymous,EN,1,Chrome,67.0.3396.87,Windows NT 6.2,1366x768,2,2,Malayalam,,1,2,1,3,75,The Purity of the product impressed.,1,1,1,,91289240,French_French_short,0,1,0,0
8/1/2018 8:04,8/1/2018 8:06,0,24.151.61.168,100,106,1,8/1/2018 8:06,R_BslC7uG814v5kDn,,,,,41.61230469,-73.41210175,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1280x720,3,1,,3,,2,2,3,25,Looks good I would try it.,0,0,1,,37920806,English_French_long,1,1,0,1
8/1/2018 8:04,8/1/2018 8:07,0,98.18.57.211,100,190,1,8/1/2018 8:07,R_21BAL1UqTMICC7t,,,,,33.51719666,-94.13870239,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,1,1,,3,,4,2,4,125,It seems like an expensive wine. I used the ingredients to determine my decision.,1,1,1,,22626162,English_English_long,1,0,0,1
8/1/2018 8:06,8/1/2018 8:07,0,65.246.1.5,100,82,1,8/1/2018 8:07,R_3ElQcqldX3Wcb6E,,,,,39.36680603,-76.58799744,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1920x1080,6,1,,3,,2,1,2,14,It is french and the reviews look good.,0,0,1,,74882598,French_German_long,0,0,1,1
8/1/2018 8:10,8/1/2018 8:12,0,73.110.37.70,100,97,1,8/1/2018 8:12,R_9Grin3dYONls6XL,,,,,41.8493042,-87.67310333,anonymous,EN,2,Edge,17.17134,Windows NT 10.0,942x530,4,1,,3,,2,1,3,20,It looks nice and sounds appealing.,0,0,1,,43299087,French_French_long,0,1,0,1
8/1/2018 8:14,8/1/2018 8:15,0,50.198.36.94,100,73,1,8/1/2018 8:15,R_2uEbvHkEklhqyR3,,,,,42.16169739,-88.32849884,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.1,1280x1024,5,1,,3,,4,2,4,12,Seems okay but nothing special.,0,0,1,,865269,English_English_short,1,0,0,0
8/1/2018 8:19,8/1/2018 8:22,0,70.180.117.14,100,178,1,8/1/2018 8:22,R_2D2IClD2sazyaKU,,,,,29.84849548,-90.06330109,anonymous,EN,2,Firefox,61,Windows NT 6.3,1366x768,2,1,,3,,4,2,4,60,"The bottle design is rather plain, but the wine itself may be good in taste in texture if the ""top wine of the year"" distinction is any indication.",1,1,1,,68319501,French_German_short,0,0,1,0
8/1/2018 8:20,8/1/2018 8:22,0,92.154.2.107,100,159,1,8/1/2018 8:22,R_bxB3iMusBmPpCoh,,,,,48.86279297,2.329193115,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 10.0,1920x1080,2,2,French,,"1,2",3,2,3,25,Looks classy yet affordable.,1,1,1,,10678864,English_French_long,1,1,0,1
8/1/2018 8:19,8/1/2018 8:25,0,130.70.12.4,100,355,1,8/1/2018 8:25,R_3091G1H2v7Kqe8P,,,,,30.16889954,-92.05989838,anonymous,EN,1,Edge,17.17134,Windows NT 10.0,1280x720,5,1,,3,,4,1,4,100,"First, most of the purchasing page is in German.  Since I cannot copy / paste, I cannot put it through an online translator.


The score of 92/100 appears to indicate that it is reviewed and highly regarded.


Considering it has aged 10 years (+/-), its taste palate should be well developed.",1,1,1,,15440037,French_German_long,0,0,1,1
8/1/2018 8:25,8/1/2018 8:26,0,130.49.56.19,100,69,1,8/1/2018 8:26,R_1mRAVed55Q8tBp3,,,,,40.43440247,-80.02480316,anonymous,EN,1,Edge,17.17134,Windows NT 10.0,1920x1080,2,1,,3,,3,1,3,23,It has a good overall taste ,0,1,1,,43541540,English_German_short,1,0,1,0
8/1/2018 8:19,8/1/2018 8:27,0,190.124.31.33,100,453,1,8/1/2018 8:27,R_3fCCHphMI6eCrZ8,,,,,9.983306885,-72.03330231,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,3,1,,3,,2,1,2,20,good wine,1,1,1,,20597651,English_English_short,1,0,0,0
8/1/2018 8:26,8/1/2018 8:28,0,71.68.35.2,100,116,1,8/1/2018 8:28,R_3equ88LNjrU8566,,,,,35.18330383,-80.64230347,anonymous,EN,1,Firefox,61,Windows NT 10.0,1536x864,3,1,,3,,4,2,4,28,Good quality and seems appealing to try it out.,0,1,1,,91311180,English_French_short,1,1,0,0
8/1/2018 8:21,8/1/2018 8:29,0,157.50.32.115,100,505,1,8/1/2018 8:29,R_qKGuzpTq6pw7iAV,,,,,13.08329773,80.28329468,anonymous,EN,1,Chrome,67.0.3396.87,Android 8.1.0,424x753,3,1,,3,,3,1,3,50,Good and old one.,1,1,1,,5575485,French_French_long,0,1,0,1
8/1/2018 8:27,8/1/2018 8:29,0,69.206.212.67,100,177,1,8/1/2018 8:29,R_2fpzeImDyj4gFC3,,,,,41.44869995,-74.46900177,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,6,1,,3,,3,1,3,24.99,It looks like a nice bottle of wine. I'd like to try it.,0,0,1,,7866003,English_German_long,1,0,1,1
8/1/2018 8:30,8/1/2018 8:32,0,99.56.74.21,100,79,1,8/1/2018 8:32,R_af1zqWcj5SAyuE9,,,,,30.63110352,-88.2818985,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,3,1,,"1,2",,4,2,4,25,Fancy,1,1,1,,62615320,French_German_short,0,0,1,0
8/1/2018 8:25,8/1/2018 8:34,0,157.51.236.142,100,507,1,8/1/2018 8:34,R_3nwMxjyUoWuqKYq,,,,,13.08329773,80.28329468,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1366x768,1,1,,3,,4,2,4,500,IMPRESSION OF THIS WINE IS EIGHT YEARS WINE,1,1,1,,74606616,French_English_short,0,0,0,0
8/1/2018 8:34,8/1/2018 8:36,0,173.173.27.51,100,63,1,8/1/2018 8:36,R_A7igfbFG3hye401,,,,,31.04499817,-97.50869751,anonymous,EN,2,Chrome,68.0.3440.84,Windows NT 10.0,1600x900,2,1,,3,,2,1,2,35,I imagine it tastes nice. It's in a very attractive bottle. I think it may be expensive.,1,1,1,,33608748,French_French_short,0,1,0,0
8/1/2018 8:35,8/1/2018 8:36,0,64.25.129.70,100,102,1,8/1/2018 8:36,R_2TtOik58QFkqHIa,,,,,45.76609802,-108.5789032,anonymous,EN,1,Firefox,61,Windows NT 6.1,1680x1050,5,1,,3,,4,2,4,45,"From the label it doesn't look like a terribly expensive wine, but the age makes me think it's at least slightly more expensive.",0,0,1,,80961749,English_English_long,1,0,0,1
8/1/2018 8:37,8/1/2018 8:40,0,107.170.145.187,100,164,1,8/1/2018 8:40,R_1N8F1QznGl9r8X3,,,,,40.72140503,-74.00520325,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 10.0,1366x768,7,1,,3,,4,2,5,24.5,The item in question seems rather expensive. ,0,0,1,,52077416,French_French_long,0,1,0,1
8/1/2018 8:37,8/1/2018 8:40,0,69.14.250.152,100,175,1,8/1/2018 8:40,R_217csYOFBBP9OlI,,,,,42.55599976,-83.11779785,anonymous,EN,1,Chrome,67.0.3396.99,Windows NT 6.1,1024x768,3,1,,3,,2,1,2,15,it is above average in quality with a smooth body and excellent choice for drinking with red meats,0,0,1,,36946003,French_German_long,0,0,1,1
8/1/2018 8:40,8/1/2018 8:42,0,157.51.125.128,100,141,1,8/1/2018 8:42,R_1HjbuVrPvFFlSFz,,,,,13.08329773,80.28329468,anonymous,EN,2,Chrome,67.0.3396.99,Windows NT 6.3,1366x768,3,1,,3,,3,1,3,50,its really tasty and healthy,1,1,1,,80246416,French_English_long,0,0,0,1
8/1/2018 8:40,8/1/2018 8:43,0,173.27.16.41,100,137,1,8/1/2018 8:43,R_1LcAkg4dE1JSm4g,,,,,41.57380676,-90.45819855,anonymous,EN,2,Chrome,66.0.3359.181,Macintosh,1280x800,5,1,,3,,2,2,4,22,"Has good reviews so probably a very good, smooth wine. ",0,0,0,,60851253,French_German_short,0,0,1,0
8/1/2018 8:42,8/1/2018 8:43,0,216.129.126.126,100,37,1,8/1/2018 8:43,R_pMh0NOXEA1Wnfup,,,,,37.33940125,-121.8950043,anonymous,EN,1,Firefox,61,Windows NT 10.0,2560x1440,6,1,,3,,3,1,3,30,"It's good, simple, and strong",1,1,1,,13478489,French_English_short,0,0,0,0
